"date","pref","area","area_id","infected"
2020-07-02,"広島県","尾三",250,0
2020-07-03,"広島県","尾三",250,0
2020-07-04,"広島県","尾三",250,0
2020-07-05,"広島県","尾三",250,0
2020-07-06,"広島県","尾三",250,0
2020-07-07,"広島県","尾三",250,0
2020-07-08,"広島県","尾三",250,0
2020-07-09,"広島県","尾三",250,0
2020-07-10,"広島県","尾三",250,0
2020-07-11,"広島県","尾三",250,0
2020-07-12,"広島県","尾三",250,0
2020-07-13,"広島県","尾三",250,0
2020-07-14,"広島県","尾三",250,0
2020-07-15,"広島県","尾三",250,0
2020-07-16,"広島県","尾三",250,0
2020-07-17,"広島県","尾三",250,0
2020-07-18,"広島県","尾三",250,0
2020-07-19,"広島県","尾三",250,0
2020-07-20,"広島県","尾三",250,0
2020-07-21,"広島県","尾三",250,0
2020-07-22,"広島県","尾三",250,0
2020-07-23,"広島県","尾三",250,0
2020-07-24,"広島県","尾三",250,0
2020-07-25,"広島県","尾三",250,0
2020-07-26,"広島県","尾三",250,0
2020-07-27,"広島県","尾三",250,1
2020-07-28,"広島県","尾三",250,0
2020-07-29,"広島県","尾三",250,0
2020-07-30,"広島県","尾三",250,0
2020-07-31,"広島県","尾三",250,1
2020-08-01,"広島県","尾三",250,0
2020-08-02,"広島県","尾三",250,0
2020-08-03,"広島県","尾三",250,0
2020-08-04,"広島県","尾三",250,0
2020-08-05,"広島県","尾三",250,0
2020-08-06,"広島県","尾三",250,0
2020-08-07,"広島県","尾三",250,0
2020-08-08,"広島県","尾三",250,0
2020-08-09,"広島県","尾三",250,0
2020-08-10,"広島県","尾三",250,0
2020-08-11,"広島県","尾三",250,0
2020-08-12,"広島県","尾三",250,0
2020-08-13,"広島県","尾三",250,0
2020-08-14,"広島県","尾三",250,0
2020-08-15,"広島県","尾三",250,0
2020-08-16,"広島県","尾三",250,0
2020-08-17,"広島県","尾三",250,0
2020-08-18,"広島県","尾三",250,0
2020-08-19,"広島県","尾三",250,0
2020-08-20,"広島県","尾三",250,0
2020-08-21,"広島県","尾三",250,0
2020-08-22,"広島県","尾三",250,0
2020-08-23,"広島県","尾三",250,0
2020-08-24,"広島県","尾三",250,0
2020-08-25,"広島県","尾三",250,0
2020-08-26,"広島県","尾三",250,0
2020-08-27,"広島県","尾三",250,0
2020-08-28,"広島県","尾三",250,0
2020-08-29,"広島県","尾三",250,0
2020-08-30,"広島県","尾三",250,0
2020-08-31,"広島県","尾三",250,0
2020-09-01,"広島県","尾三",250,0
2020-09-02,"広島県","尾三",250,0
2020-09-03,"広島県","尾三",250,0
2020-09-04,"広島県","尾三",250,0
2020-09-05,"広島県","尾三",250,0
2020-09-06,"広島県","尾三",250,0
2020-09-07,"広島県","尾三",250,0
2020-09-08,"広島県","尾三",250,0
2020-09-09,"広島県","尾三",250,0
2020-09-10,"広島県","尾三",250,0
2020-09-11,"広島県","尾三",250,0
2020-09-12,"広島県","尾三",250,0
2020-09-13,"広島県","尾三",250,0
2020-09-14,"広島県","尾三",250,0
2020-09-15,"広島県","尾三",250,0
2020-09-16,"広島県","尾三",250,0
2020-09-17,"広島県","尾三",250,0
2020-09-18,"広島県","尾三",250,0
2020-09-19,"広島県","尾三",250,0
2020-09-20,"広島県","尾三",250,0
2020-09-21,"広島県","尾三",250,0
2020-09-22,"広島県","尾三",250,0
2020-09-23,"広島県","尾三",250,0
2020-09-24,"広島県","尾三",250,1
2020-09-25,"広島県","尾三",250,0
2020-09-26,"広島県","尾三",250,0
2020-09-27,"広島県","尾三",250,0
2020-09-28,"広島県","尾三",250,0
2020-09-29,"広島県","尾三",250,0
2020-09-30,"広島県","尾三",250,0
2020-10-01,"広島県","尾三",250,1
2020-10-02,"広島県","尾三",250,0
2020-10-03,"広島県","尾三",250,0
2020-10-04,"広島県","尾三",250,0
2020-10-05,"広島県","尾三",250,0
2020-10-06,"広島県","尾三",250,0
2020-02-01,"広島県","福山・府中",251,0
2020-02-02,"広島県","福山・府中",251,0
2020-02-03,"広島県","福山・府中",251,0
2020-02-04,"広島県","福山・府中",251,0
2020-02-05,"広島県","福山・府中",251,0
2020-02-06,"広島県","福山・府中",251,0
2020-02-07,"広島県","福山・府中",251,0
2020-02-08,"広島県","福山・府中",251,0
2020-02-09,"広島県","福山・府中",251,0
2020-02-10,"広島県","福山・府中",251,0
2020-02-11,"広島県","福山・府中",251,0
2020-02-12,"広島県","福山・府中",251,0
2020-02-13,"広島県","福山・府中",251,0
2020-02-14,"広島県","福山・府中",251,0
2020-02-15,"広島県","福山・府中",251,0
2020-02-16,"広島県","福山・府中",251,0
2020-02-17,"広島県","福山・府中",251,0
2020-02-18,"広島県","福山・府中",251,0
2020-02-19,"広島県","福山・府中",251,0
2020-02-20,"広島県","福山・府中",251,0
2020-02-21,"広島県","福山・府中",251,0
2020-02-22,"広島県","福山・府中",251,0
2020-02-23,"広島県","福山・府中",251,0
2020-02-24,"広島県","福山・府中",251,0
2020-02-25,"広島県","福山・府中",251,0
2020-02-26,"広島県","福山・府中",251,0
2020-02-27,"広島県","福山・府中",251,0
2020-02-28,"広島県","福山・府中",251,0
2020-02-29,"広島県","福山・府中",251,0
2020-03-01,"広島県","福山・府中",251,0
2020-03-02,"広島県","福山・府中",251,0
2020-03-03,"広島県","福山・府中",251,0
2020-03-04,"広島県","福山・府中",251,0
2020-03-05,"広島県","福山・府中",251,0
2020-03-06,"広島県","福山・府中",251,0
2020-03-07,"広島県","福山・府中",251,0
2020-03-08,"広島県","福山・府中",251,0
2020-03-09,"広島県","福山・府中",251,0
2020-03-10,"広島県","福山・府中",251,0
2020-03-11,"広島県","福山・府中",251,0
2020-03-12,"広島県","福山・府中",251,0
2020-03-13,"広島県","福山・府中",251,0
2020-03-14,"広島県","福山・府中",251,0
2020-03-15,"広島県","福山・府中",251,0
2020-03-16,"広島県","福山・府中",251,0
2020-03-17,"広島県","福山・府中",251,0
2020-03-18,"広島県","福山・府中",251,0
2020-03-19,"広島県","福山・府中",251,0
2020-03-20,"広島県","福山・府中",251,0
2020-03-21,"広島県","福山・府中",251,0
2020-03-22,"広島県","福山・府中",251,0
2020-03-23,"広島県","福山・府中",251,0
2020-03-24,"広島県","福山・府中",251,0
2020-03-25,"広島県","福山・府中",251,0
2020-03-26,"広島県","福山・府中",251,0
2020-03-27,"広島県","福山・府中",251,0
2020-03-28,"広島県","福山・府中",251,0
2020-03-29,"広島県","福山・府中",251,0
2020-03-30,"広島県","福山・府中",251,0
2020-03-31,"広島県","福山・府中",251,0
2020-04-01,"広島県","福山・府中",251,0
2020-04-02,"広島県","福山・府中",251,1
2020-04-03,"広島県","福山・府中",251,1
2020-04-04,"広島県","福山・府中",251,1
2020-04-05,"広島県","福山・府中",251,0
2020-04-06,"広島県","福山・府中",251,0
2020-04-07,"広島県","福山・府中",251,0
2020-04-08,"広島県","福山・府中",251,2
2020-04-09,"広島県","福山・府中",251,0
2020-04-10,"広島県","福山・府中",251,3
2020-04-11,"広島県","福山・府中",251,2
2020-04-12,"広島県","福山・府中",251,3
2020-04-13,"広島県","福山・府中",251,1
2020-04-14,"広島県","福山・府中",251,1
2020-04-15,"広島県","福山・府中",251,1
2020-04-16,"広島県","福山・府中",251,1
2020-04-17,"広島県","福山・府中",251,3
2020-04-18,"広島県","福山・府中",251,0
2020-04-19,"広島県","福山・府中",251,1
2020-04-20,"広島県","福山・府中",251,0
2020-04-21,"広島県","福山・府中",251,0
2020-04-22,"広島県","福山・府中",251,0
2020-04-23,"広島県","福山・府中",251,0
2020-04-24,"広島県","福山・府中",251,0
2020-04-25,"広島県","福山・府中",251,1
2020-04-26,"広島県","福山・府中",251,0
2020-04-27,"広島県","福山・府中",251,0
2020-04-28,"広島県","福山・府中",251,0
2020-04-29,"広島県","福山・府中",251,0
2020-04-30,"広島県","福山・府中",251,0
2020-05-01,"広島県","福山・府中",251,0
2020-05-02,"広島県","福山・府中",251,0
2020-05-03,"広島県","福山・府中",251,0
2020-05-04,"広島県","福山・府中",251,0
2020-05-05,"広島県","福山・府中",251,0
2020-05-06,"広島県","福山・府中",251,0
2020-05-07,"広島県","福山・府中",251,0
2020-05-08,"広島県","福山・府中",251,0
2020-05-09,"広島県","福山・府中",251,0
2020-05-10,"広島県","福山・府中",251,0
2020-05-11,"広島県","福山・府中",251,0
2020-05-12,"広島県","福山・府中",251,0
2020-05-13,"広島県","福山・府中",251,0
2020-05-14,"広島県","福山・府中",251,0
2020-05-15,"広島県","福山・府中",251,0
2020-05-16,"広島県","福山・府中",251,0
2020-05-17,"広島県","福山・府中",251,1
2020-05-18,"広島県","福山・府中",251,0
2020-05-19,"広島県","福山・府中",251,0
2020-05-20,"広島県","福山・府中",251,0
2020-05-21,"広島県","福山・府中",251,0
2020-05-22,"広島県","福山・府中",251,0
2020-05-23,"広島県","福山・府中",251,0
2020-05-24,"広島県","福山・府中",251,0
2020-05-25,"広島県","福山・府中",251,0
2020-05-26,"広島県","福山・府中",251,0
2020-05-27,"広島県","福山・府中",251,0
2020-05-28,"広島県","福山・府中",251,0
2020-05-29,"広島県","福山・府中",251,0
2020-05-30,"広島県","福山・府中",251,0
2020-05-31,"広島県","福山・府中",251,0
2020-06-01,"広島県","福山・府中",251,0
2020-06-02,"広島県","福山・府中",251,0
2020-06-03,"広島県","福山・府中",251,0
2020-06-04,"広島県","福山・府中",251,1
2020-06-05,"広島県","福山・府中",251,0
2020-06-06,"広島県","福山・府中",251,0
2020-06-07,"広島県","福山・府中",251,0
2020-06-08,"広島県","福山・府中",251,0
2020-06-09,"広島県","福山・府中",251,0
2020-06-10,"広島県","福山・府中",251,0
2020-06-11,"広島県","福山・府中",251,0
2020-06-12,"広島県","福山・府中",251,0
2020-06-13,"広島県","福山・府中",251,0
2020-06-14,"広島県","福山・府中",251,0
2020-06-15,"広島県","福山・府中",251,0
2020-06-16,"広島県","福山・府中",251,0
2020-06-17,"広島県","福山・府中",251,0
2020-06-18,"広島県","福山・府中",251,0
2020-06-19,"広島県","福山・府中",251,0
2020-06-20,"広島県","福山・府中",251,0
2020-06-21,"広島県","福山・府中",251,0
2020-06-22,"広島県","福山・府中",251,0
2020-06-23,"広島県","福山・府中",251,0
2020-06-24,"広島県","福山・府中",251,0
2020-06-25,"広島県","福山・府中",251,0
2020-06-26,"広島県","福山・府中",251,0
2020-06-27,"広島県","福山・府中",251,0
2020-06-28,"広島県","福山・府中",251,0
2020-06-29,"広島県","福山・府中",251,0
2020-06-30,"広島県","福山・府中",251,0
2020-07-01,"広島県","福山・府中",251,0
2020-07-02,"広島県","福山・府中",251,0
2020-07-03,"広島県","福山・府中",251,0
2020-07-04,"広島県","福山・府中",251,0
2020-07-05,"広島県","福山・府中",251,0
2020-07-06,"広島県","福山・府中",251,0
2020-07-07,"広島県","福山・府中",251,0
2020-07-08,"広島県","福山・府中",251,0
2020-07-09,"広島県","福山・府中",251,0
2020-07-10,"広島県","福山・府中",251,0
2020-07-11,"広島県","福山・府中",251,0
2020-07-12,"広島県","福山・府中",251,0
2020-07-13,"広島県","福山・府中",251,0
2020-07-14,"広島県","福山・府中",251,1
2020-07-15,"広島県","福山・府中",251,1
2020-07-16,"広島県","福山・府中",251,1
2020-07-17,"広島県","福山・府中",251,0
2020-07-18,"広島県","福山・府中",251,0
2020-07-19,"広島県","福山・府中",251,1
2020-07-20,"広島県","福山・府中",251,1
2020-07-21,"広島県","福山・府中",251,3
2020-07-22,"広島県","福山・府中",251,0
2020-07-23,"広島県","福山・府中",251,4
2020-07-24,"広島県","福山・府中",251,0
2020-07-25,"広島県","福山・府中",251,1
2020-07-26,"広島県","福山・府中",251,0
2020-07-27,"広島県","福山・府中",251,3
2020-07-28,"広島県","福山・府中",251,1
2020-07-29,"広島県","福山・府中",251,3
2020-07-30,"広島県","福山・府中",251,0
2020-07-31,"広島県","福山・府中",251,2
2020-08-01,"広島県","福山・府中",251,2
2020-08-02,"広島県","福山・府中",251,2
2020-08-03,"広島県","福山・府中",251,1
2020-08-04,"広島県","福山・府中",251,0
2020-08-05,"広島県","福山・府中",251,3
2020-08-06,"広島県","福山・府中",251,0
2020-08-07,"広島県","福山・府中",251,1
2020-08-08,"広島県","福山・府中",251,3
2020-08-09,"広島県","福山・府中",251,1
2020-08-10,"広島県","福山・府中",251,0
2020-08-11,"広島県","福山・府中",251,2
2020-08-12,"広島県","福山・府中",251,0
2020-08-13,"広島県","福山・府中",251,1
2020-08-14,"広島県","福山・府中",251,2
2020-08-15,"広島県","福山・府中",251,0
2020-08-16,"広島県","福山・府中",251,0
2020-08-17,"広島県","福山・府中",251,0
2020-08-18,"広島県","福山・府中",251,0
2020-08-19,"広島県","福山・府中",251,0
2020-08-20,"広島県","福山・府中",251,1
2020-08-21,"広島県","福山・府中",251,0
2020-08-22,"広島県","福山・府中",251,2
2020-08-23,"広島県","福山・府中",251,0
2020-08-24,"広島県","福山・府中",251,1
2020-08-25,"広島県","福山・府中",251,0
2020-08-26,"広島県","福山・府中",251,0
2020-08-27,"広島県","福山・府中",251,0
2020-08-28,"広島県","福山・府中",251,0
2020-08-29,"広島県","福山・府中",251,0
2020-08-30,"広島県","福山・府中",251,0
2020-08-31,"広島県","福山・府中",251,0
2020-09-01,"広島県","福山・府中",251,0
2020-09-02,"広島県","福山・府中",251,0
2020-09-03,"広島県","福山・府中",251,0
2020-09-04,"広島県","福山・府中",251,0
2020-09-05,"広島県","福山・府中",251,0
2020-09-06,"広島県","福山・府中",251,0
2020-09-07,"広島県","福山・府中",251,0
2020-09-08,"広島県","福山・府中",251,0
2020-09-09,"広島県","福山・府中",251,0
2020-09-10,"広島県","福山・府中",251,0
2020-09-11,"広島県","福山・府中",251,0
2020-09-12,"広島県","福山・府中",251,0
2020-09-13,"広島県","福山・府中",251,1
2020-09-14,"広島県","福山・府中",251,2
2020-09-15,"広島県","福山・府中",251,0
2020-09-16,"広島県","福山・府中",251,0
2020-09-17,"広島県","福山・府中",251,0
2020-09-18,"広島県","福山・府中",251,1
2020-09-19,"広島県","福山・府中",251,0
2020-09-20,"広島県","福山・府中",251,0
2020-09-21,"広島県","福山・府中",251,0
2020-09-22,"広島県","福山・府中",251,0
2020-09-23,"広島県","福山・府中",251,0
2020-09-24,"広島県","福山・府中",251,0
2020-09-25,"広島県","福山・府中",251,0
2020-09-26,"広島県","福山・府中",251,1
2020-09-27,"広島県","福山・府中",251,1
2020-09-28,"広島県","福山・府中",251,0
2020-09-29,"広島県","福山・府中",251,0
2020-09-30,"広島県","福山・府中",251,0
2020-10-01,"広島県","福山・府中",251,0
2020-10-02,"広島県","福山・府中",251,1
2020-10-03,"広島県","福山・府中",251,0
2020-10-04,"広島県","福山・府中",251,0
2020-10-05,"広島県","福山・府中",251,0
2020-10-06,"広島県","福山・府中",251,0
2020-02-01,"山口県","宇部・小野田",252,0
2020-02-02,"山口県","宇部・小野田",252,0
2020-02-03,"山口県","宇部・小野田",252,0
2020-02-04,"山口県","宇部・小野田",252,0
2020-02-05,"山口県","宇部・小野田",252,0
2020-02-06,"山口県","宇部・小野田",252,0
2020-02-07,"山口県","宇部・小野田",252,0
2020-02-08,"山口県","宇部・小野田",252,0
